user_id,new_id,order
3079,25952,0
3079,7127,1
3079,58806,2
3079,141413,3
3112,6274,0
3112,28086,1
3112,27474,2
3112,27030,3
3091,109947,0
3091,3726,1
3091,1508,2
3091,248,3
3139,770,0
3139,157,1
3139,583,2
3139,700,3
3095,364817,0
3095,49,1
3095,48,2
3095,57,3
3122,56317,0
3122,1044,1
3122,11983732,2
3122,724498,3
3129,320531,0
3129,945,1
3129,819,2
3129,1954,3
3145,589,0
3145,2113,1
3145,1095,2
3145,13874,3
3157,2127,0
3157,145,1
3157,3478,2
3157,3724,3
3174,47,0
3174,2460,1
3174,61857,2
3174,5387,3
3071,58806,0
3071,44887,1
3071,115612,2
3071,87300,3
3170,9417,0
3170,358,1
3170,562,2
3170,355,3
3165,297222,0
3165,15540,1
3165,58252,2
3165,1918,3
3158,3074,0
3158,941,1
3158,4545,2
3158,1161,3
3196,40,0
3196,63,1
3196,31813,2
3196,7,3
3197,49904,0
3197,866,1
3197,53780,2
3197,64463,3
3146,379366,0
3146,291612,1
3146,144928,2
3146,49,3
3212,940,0
3212,3300,1
3212,1923,2
3212,912,3
3183,600,0
3183,1662,1
3183,1481,2
3183,1072,3
3173,693,0
3173,1436,1
3173,21476,2
3173,1654,3
3203,108,0
3203,357,1
3203,358,2
3203,355,3
3143,5186,0
3143,425752,1
3143,738020,2
3143,253555,3
3234,419488,0
3234,1322,1
3234,21237,2
3234,206060,3
3213,16048,0
3213,16061,1
3213,150936,2
3213,157355,3
3228,1044,0
3228,2278,1
3228,2650,2
3228,108,3
3238,107161,0
3238,95961,1
3238,358,2
3238,562,3
3240,11913511,0
3240,11811053,1
3240,11911516,2
3240,134323,3
3231,406896,0
3231,2591,1
3231,205086,2
3231,123760,3
3248,1194,0
3248,52984,1
3248,41320,2
3248,18783,3
3263,117,0
3263,11,1
3263,108,2
3263,45,3
3233,108,0
3233,357,1
3233,358,2
3233,355,3
3224,3941,0
3224,1069,1
3224,40,2
3224,1030,3
3242,12007821,0
3242,1228734,1
3242,1814,2
3242,694744,3
3262,836705,0
3262,83953,1
3262,83956,2
3262,48081,3
3290,759584,0
3290,684034,1
3290,649021,2
3290,8440,3
3296,1022974,0
3296,866308,1
3296,24865,2
3296,11774506,3
3237,1618,0
3237,848,1
3237,5577,2
3237,454360,3
3311,4733,0
3311,15677,1
3311,4041,2
3311,77087,3
3320,3501,0
3320,797,1
3320,1161,2
3320,180,3
3351,1215,0
3351,360,1
3351,2146,2
3351,1142,3
3332,64,0
3332,513,1
3332,996,2
3332,2836,3
3221,878072,0
3221,122232692,1
3221,980390,2
3221,122246358,3
3318,764264,0
3318,814395,1
3318,242577,2
3318,814393,3
3359,1669,0
3359,6025,1
3359,1223515,2
3359,11236,3
3331,884,0
3331,927,1
3331,3501,2
3331,1499,3
3285,7199,0
3285,7211,1
3285,968,2
3285,1245,3
3313,645465,0
3313,12053613,1
3313,11812106,2
3313,404955,3
3421,2983,0
3421,2989,1
3421,674,2
3421,2320,3
3446,1266522,0
3446,770546,1
3446,648623,2
3446,241,3
3405,944986,0
3405,1276468,1
3405,656194,2
3405,802020,3
3363,187321,0
3363,40413,1
3363,195226,2
3363,256843,3
3444,357,0
3444,108,1
3444,358,2
3444,355,3
3356,70760,0
3356,50730,1
3356,60437,2
3356,95748,3
3478,2820,0
3478,996,1
3478,2668,2
3478,3074,3
3482,9622,0
3482,61050,1
3482,70922,2
3482,1616,3
3355,171388,0
3355,854633,1
3355,733674,2
3355,718719,3
3498,358,0
3498,108,1
3498,355,2
3498,359,3
3531,112,0
3531,3093,1
3531,676,2
3531,358,3
3512,56943,0
3512,18562,1
3512,47391,2
3512,15251,3
3553,140978,0
3553,23,1
3553,8940,2
3553,70,3
3210,49,0
3210,48,1
3210,567,2
3210,18562,3
3366,959,0
3366,949,1
3366,1251,2
3366,634,3
3550,11918228,0
3550,885236,1
3550,4418,2
3550,5212,3
3443,7074,0
3443,358,1
3443,562,2
3443,355,3
3612,950,0
3612,2509,1
3612,2949,2
3612,11595,3
3454,974390,0
3454,533301,1
3454,12032369,2
3454,12010411,3
3470,2875,0
3470,358,1
3470,562,2
3470,355,3
3625,797,0
3625,2210,1
3625,4779,2
3625,492,3
3528,2858,0
3528,693,1
3528,59,2
3528,17888,3
3628,37510,0
3628,1820,1
3628,74,2
3628,583,3
3647,3836,0
3647,5238,1
3647,5239,2
3647,5241,3
3568,452180,0
3568,884818,1
3568,720720,2
3568,699459,3
3623,513,0
3623,706,1
3623,374,2
3623,910,3
3481,12015117,0
3481,11875333,1
3481,122243713,2
3481,122277570,3
3255,12135518,0
3255,1990,1
3255,829705,2
3255,651433,3
3661,1784,0
3661,2858,1
3661,1155,2
3661,1132,3
3605,532960,0
3605,49,1
3605,48,2
3605,567,3
3595,25835,0
3595,114429,1
3595,22945,2
3595,515933,3
3589,108,0
3589,357,1
3589,358,2
3589,355,3
3554,248,0
3554,2,1
3554,57,2
3554,126,3
3687,257364,0
3687,16048,1
3687,137,2
3687,1200,3
3641,40405,0
3641,808085,1
3641,498,2
3641,11660640,3
3673,1128,0
3673,439373,1
3673,2594,2
3673,218858,3
3527,861536,0
3527,1638,1
3527,12134808,2
3527,12138233,3
3451,11818382,0
3451,12134484,1
3451,966717,2
3451,679129,3
3655,12151237,0
3655,12053168,1
3655,12027642,2
3655,12157822,3
3667,2027,0
3667,1662,1
3667,1068,2
3667,572,3
3689,250303,0
3689,814271,1
3689,17218,2
3689,836475,3
3704,168677,0
3704,1145,1
3704,867915,2
3704,11772087,3
3477,2079,0
3477,41760,1
3477,912925,2
3477,12142,3
3735,484,0
3735,950,1
3735,379,2
3735,356,3
3705,7700,0
3705,62236,1
3705,126,2
3705,248,3
3680,673782,0
3680,619505,1
3680,688940,2
3680,452180,3
3708,1585,0
3708,3173,1
3708,747864,2
3708,848,3
3763,298,0
3763,587,1
3763,1201,2
3763,700,3
3627,817872,0
3627,798981,1
3627,717711,2
3627,439789,3
3747,18577,0
3747,825,1
3747,542,2
3747,63,3
3738,12142,0
3738,433840,1
3738,612142,2
3738,363298,3
3697,538665,0
3697,546480,1
3697,1281139,2
3697,12080548,3
3771,996,0
3771,3603,1
3771,2062,2
3771,1,3
3624,12233911,0
3624,122266533,1
3624,122251005,2
3624,122245255,3
3604,97080,0
3604,135629,1
3604,29364,2
3604,66160,3
3784,15369,0
3784,108,1
3784,357,2
3784,358,3
3797,1136,0
3797,1584,1
3797,5542,2
3797,2,3
3702,157,0
3702,432240,1
3702,12139508,2
3702,429995,3
3773,5515,0
3773,1980,1
3773,291,2
3773,1969,3
3754,1649,0
3754,7,1
3754,1072,2
3754,600,3
3798,2520,0
3798,1662,1
3798,1663,2
3798,1481,3
3774,810,0
3774,6173,1
3774,18599,2
3774,14797,3
3825,315,0
3825,639,1
3825,424,2
3825,134,3
3799,3687,0
3799,1,1
3799,1438,2
3799,981,3
3757,12144635,0
3757,320585,1
3757,12064690,2
3757,119118,3
3836,951081,0
3836,25154,1
3836,3708,2
3836,319185,3
3829,884818,0
3829,1131811,1
3829,805,2
3829,3208,3
3860,2671,0
3860,182,1
3860,3854,2
3860,3741,3
3815,815764,0
3815,12168227,1
3815,122237008,2
3815,122237007,3
3921,700,0
3921,961,1
3921,48,2
3921,56,3
3828,736,0
3828,1197351,1
3828,612,2
3828,2466,3
3839,1072,0
3839,1578,1
3839,1064,2
3839,1481,3
3892,1732,0
3892,1830,1
3892,1527,2
3892,973,3
3895,1005,0
3895,64,1
3895,936,2
3895,114,3
3878,141,0
3878,22610,1
3878,14151,2
3878,1727,3
3889,2182,0
3889,3551,1
3889,141,2
3889,180,3
3909,839591,0
3909,839740,1
3909,719353,2
3909,297222,3
3938,1141,0
3938,291,1
3938,2509,2
3938,49,3
3943,12139188,0
3943,52984,1
3943,1375,2
3943,1463,3
3972,1018,0
3972,1231,1
3972,1140,2
3972,1647,3
3924,5931,0
3924,298210,1
3924,348,2
3924,1122,3
3940,6139,0
3940,1856,1
3940,7,2
3940,18,3
3979,11979700,0
3979,11772730,1
3979,4898,2
3979,550369,3
3989,130046,0
3989,2008,1
3989,132360,2
3989,2735,3
3992,80,0
3992,331,1
3992,248,2
3992,298,3
3994,20337,0
3994,572128,1
3994,7355,2
3994,368884,3
4004,388451,0
4004,2980,1
4004,922,2
4004,49,3
3951,1159852,0
3951,705410,1
3951,609778,2
3951,525297,3
3891,122253859,0
3891,12190971,1
3891,11907176,2
3891,511566,3
3969,511566,0
3969,5411,1
3969,900134,2
3969,1727,3
4006,157355,0
4006,9824,1
4006,409467,2
4006,360467,3
4030,244726,0
4030,244722,1
4030,242567,2
4030,247555,3
4001,11832948,0
4001,1007992,1
4001,12002899,2
4001,1008267,3
3996,215418,0
3996,608299,1
3996,12847,2
3996,719739,3
4032,1228211,0
4032,145847,1
4032,3836,2
4032,108,3
4029,3416,0
4029,5907,1
4029,722,2
4029,720,3
4007,439821,0
4007,256219,1
4007,175909,2
4007,76439,3
4048,108,0
4048,357,1
4048,358,2
4048,355,3
3818,11697552,0
3818,12246249,1
3818,12089347,2
3818,1250510,3
4150,2712,0
4150,10076,1
4150,13708,2
4150,19810,3
3995,513,0
3995,174627,1
3995,2806,2
3995,28167,3
4073,799821,0
4073,804533,1
4073,653,2
4073,652,3
4061,402688,0
4061,270191,1
4061,186290,2
4061,8098,3
4072,6987,0
4072,10117,1
4072,147629,2
4072,37487,3
4020,1514,0
4020,2725,1
4020,623682,2
4020,509,3
4079,954,0
4079,953,1
4079,13988,2
4079,314,3
4115,245934,0
4115,6061,1
4115,3547,2
4115,300,3
4046,3676,0
4046,1716,1
4046,11640956,2
4046,877344,3
4028,20802,0
4028,225,1
4028,220,2
4028,315,3
4155,2545,0
4155,2862,1
4155,2860,2
4155,2517,3
4092,3547,0
4092,2367,1
4092,4884,2
4092,10353,3
4170,23,0
4170,13816,1
4170,5375,2
4170,8922,3
4177,7373,0
4177,323152,1
4177,6209,2
4177,1122,3
3967,2032,0
3967,682968,1
3967,1000774,2
3967,11838583,3
4186,7700,0
4186,2015,1
4186,13033,2
4186,968,3
4214,11856275,0
4214,12057379,1
4214,888157,2
4214,1574,3
4093,5850,0
4093,572128,1
4093,1071945,2
4093,11647619,3
4239,1190,0
4239,3942,1
4239,148,2
4239,6655,3
4156,12120019,0
4156,11883812,1
4156,12227680,2
4156,122245255,3
4261,14614,0
4261,24175,1
4261,945,2
4261,3255,3
4215,275708,0
4215,146627,1
4215,297222,2
4215,286870,3
4219,686466,0
4219,455541,1
4219,12157242,2
4219,11963325,3
4274,634,0
4274,8855,1
4274,14877,2
4274,626,3
4208,192940,0
4208,241,1
4208,5310,2
4208,40,3
4194,222,0
4194,358,1
4194,562,2
4194,355,3
4283,96112,0
4283,247697,1
4283,79075,2
4283,41903,3
4329,2305,0
4329,706,1
4329,513,2
4329,1137,3
4335,8001,0
4335,4783,1
4335,9319,2
4335,954,3
4369,652,0
4369,1172,1
4369,1090,2
4369,1097,3
4254,780217,0
4254,12245605,1
4254,11652234,2
4254,1268557,3
4356,1,0
4356,3621,1
4356,5310,2
4356,719,3
4379,526594,0
4379,2206,1
4379,8856,2
4379,770,3
4322,217,0
4322,253645,1
4322,437976,2
4322,437979,3
4380,2138,0
4380,1800,1
4380,275,2
4380,1142,3
4260,7619,0
4260,12234885,1
4260,793207,2
4260,11958408,3
4271,12032395,0
4271,12246400,1
4271,1064,2
4271,780884,3
4349,1141,0
4349,136,1
4349,388280,2
4349,740287,3
4391,868181,0
4391,866308,1
4391,11927296,2
4391,11657527,3
4199,395077,0
4199,12245647,1
4199,12239635,2
4199,12167836,3
4402,224609,0
4402,40,1
4402,663863,2
4402,11856415,3
4384,583,0
4384,713,1
4384,714,2
4384,827,3
4457,1042410,0
4457,817070,1
4457,214598,2
4457,167780,3
4142,11859130,0
4142,1240130,1
4142,1072801,2
4142,12109478,3
4474,674,0
4474,190,1
4474,21608,2
4474,677,3
4413,597885,0
4413,17013,1
4413,6468,2
4413,511917,3
4449,270814,0
4449,86847,1
4449,413,2
4449,55097,3
4462,2347,0
4462,2786,1
4462,914,2
4462,2461,3
4269,663521,0
4269,11929313,1
4269,448101,2
4269,194419,3
4472,989476,0
4472,1000800,1
4472,883341,2
4472,165280,3
4348,427733,0
4348,29804,1
4348,529504,2
4348,991963,3
4490,591605,0
4490,595602,1
4490,688940,2
4490,452180,3
4512,57,0
4512,819,1
4512,1009,2
4512,1632,3
4550,4046,0
4550,1790,1
4550,6534,2
4550,7916,3
4483,273,0
4483,370203,1
4483,4635,2
4483,315,3
4506,1259823,0
4506,1215,1
4506,6992,2
4506,653219,3
4492,82442,0
4492,789,1
4492,15077,2
4492,719,3
4533,179319,0
4533,227233,1
4533,181395,2
4533,61651,3
4551,2488,0
4551,1190,1
4551,1178,2
4551,3784,3
4546,825,0
4546,1484,1
4546,360,2
4546,1616,3
4573,241,0
4573,55184,1
4573,17026,2
4573,9765,3
4575,975,0
4575,1108,1
4575,1142,2
4575,1112,3
4561,339850,0
4561,348,1
4561,248,2
4561,5206,3
4580,1436,0
4580,122272893,1
4580,4633,2
4580,672994,3
4563,405972,0
4563,843,1
4563,751,2
4563,435,3
4609,525,0
4609,82,1
4609,195,2
4609,194,3
4605,6731,0
4605,150,1
4605,1673,2
4605,146,3
4621,27929,0
4621,42118,1
4621,56441,2
4621,55097,3
4630,3857,0
4630,31334,1
4630,1231,2
4630,1798,3
4602,1746,0
4602,5674,1
4602,5670,2
4602,4262,3
4615,1117006,0
4615,104064,1
4615,1017826,2
4615,915037,3
4637,245571,0
4637,27618,1
4637,142167,2
4637,144526,3
4632,686336,0
4632,741533,1
4632,691327,2
4632,713404,3
4645,1172,0
4645,3545,1
4645,84,2
4645,450693,3
4649,21229,0
4649,356,1
4649,2953,2
4649,1168,3
4643,713,0
4643,331,1
4643,16061,2
4643,30785,3
4656,24797,0
4656,2503,1
4656,379,2
4656,38632,3
4617,4289,0
4617,11676550,1
4617,393085,2
4617,12230837,3
4673,358,0
4673,7123,1
4673,1225,2
4673,7357,3
4646,42118,0
4646,56440,1
4646,37766,2
4646,1322,3
4705,64,0
4705,848,1
4705,6657,2
4705,1,3
4586,122258907,0
4586,12091909,1
4586,451416,2
4586,12235231,3
4572,11817013,0
4572,1272700,1
4572,1256883,2
4572,1015248,3
4727,247,0
4727,4480,1
4727,3089,2
4727,1006,3
4733,591312,0
4733,5297,1
4733,266986,2
4733,8824,3
4716,57,0
4716,11587,1
4716,30430,2
4716,7248,3
4751,757,0
4751,758,1
4751,756,2
4751,591,3
4735,2400,0
4735,2278,1
4735,3530,2
4735,2353,3
4638,163646,0
4638,33343,1
4638,6669,2
4638,6675,3
4795,303202,0
4795,2304,1
4795,1636,2
4795,19810,3
4812,1058362,0
4812,982995,1
4812,68946,2
4812,706138,3
4807,12142,0
4807,605298,1
4807,45,2
4807,37134,3
4815,610413,0
4815,1671,1
4815,1172,2
4815,676317,3
4806,3611,0
4806,608,1
4806,4253,2
4806,4117,3
4624,687861,0
4624,6625,1
4624,498,2
4624,318,3
4508,378629,0
4508,10674,1
4508,121008,2
4508,415670,3
4692,464,0
4692,1574,1
4692,64095,2
4692,3921,3
4667,13842,0
4667,601538,1
4667,2,2
4667,187549,3
4808,11764315,0
4808,765241,1
4808,765238,2
4808,1020204,3
4826,693,0
4826,8256,1
4826,2820,2
4826,21837,3
4838,974526,0
4838,218215,1
4838,445452,2
4838,332000,3
4706,630,0
4706,7117,1
4706,49,2
4706,48,3
4885,70670,0
4885,4100,1
4885,744,2
4885,3131,3
4843,8881,0
4843,64,1
4843,681,2
4843,25835,3
4753,114584,0
4753,225,1
4753,108467,2
4753,11653669,3
4894,161675,0
4894,910,1
4894,954,2
4894,986,3
4914,747864,0
4914,403236,1
4914,4744,2
4914,358,3
4855,417044,0
4855,417043,1
4855,347046,2
4855,346772,3
4818,2335,0
4818,803412,1
4818,132163,2
4818,813259,3
4957,46245,0
4957,6299,1
4957,2210,2
4957,74414,3
4805,12125161,0
4805,122221184,1
4805,122112,2
4805,95057,3
4939,358,0
4939,562,1
4939,355,2
4939,1200,3
4911,235391,0
4911,605736,1
4911,2173,2
4911,7083,3
4980,300,0
4980,154,1
4980,2692,2
4980,2032,3
4893,373201,0
4893,12001459,1
4893,84,2
4893,193956,3
4816,2197,0
4816,358,1
4816,562,2
4816,355,3
4895,63206,0
4895,56272,1
4895,19516,2
4895,209172,3
4672,22418,0
4672,959,1
4672,1014,2
4672,1018,3
5013,603281,0
5013,31,1
5013,13,2
5013,180,3
4981,11749237,0
4981,740192,1
4981,650821,2
4981,344198,3
4992,996,0
4992,13,1
4992,74,2
4992,1872,3
5023,180,0
5023,134,1
5023,64,2
5023,346,3
4979,431604,0
4979,122256186,1
4979,122229446,2
4979,906658,3
5000,435848,0
5000,813753,1
5000,750660,2
5000,3770,3
4970,199644,0
4970,169881,1
4970,315649,2
4970,49,3
5042,2221,0
5042,6474,1
5042,1,2
5042,2,3
5070,1037,0
5070,729,1
5070,1263,2
5070,248,3
5039,397944,0
5039,407433,1
5039,551866,2
5039,106468,3
5043,687647,0
5043,45259,1
5043,12081618,2
5043,12083091,3
4985,696090,0
4985,122232739,1
4985,13915,2
4985,145753,3
5017,12219299,0
5017,1278,1
5017,1007003,2
5017,802440,3
5095,6625,0
5095,374,1
5095,910,2
5095,911,3
5066,108,0
5066,2259,1
5066,357,2
5066,358,3
5067,791647,0
5067,710256,1
5067,16512,2
5067,659639,3
5096,393283,0
5096,373,1
5096,108,2
5096,357,3
5119,621,0
5119,945,1
5119,947,2
5119,542,3
5138,792923,0
5138,52635,1
5138,34219,2
5138,47661,3
5106,996,0
5106,954,1
5106,953,2
5106,13988,3
5147,358,0
5147,562,1
5147,355,2
5147,1200,3
5055,111826,0
5055,5530,1
5055,1317,2
5055,2002,3
5142,608811,0
5142,584950,1
5142,551971,2
5142,439444,3
5157,307275,0
5157,49,1
5157,48,2
5157,567,3
4931,300,0
4931,5463,1
4931,1570,2
4931,3553,3
5199,147033,0
5199,21541,1
5199,30674,2
5199,10936,3
5143,110,0
5143,797,1
5143,1161,2
5143,90286,3
5165,277932,0
5165,349293,1
5165,331,2
5165,13988,3
5208,248,0
5208,5669,1
5208,972,2
5208,180,3
5145,363301,0
5145,828,1
5145,523637,2
5145,241649,3
5131,4469,0
5131,207391,1
5131,4119,2
5131,54127,3
5234,671195,0
5234,615732,1
5234,439310,2
5234,439308,3
5188,12232793,0
5188,12008882,1
5188,950832,2
5188,11645771,3
5265,390620,0
5265,764626,1
5265,3074,2
5265,2482,3
5239,2268,0
5239,11924997,1
5239,11623560,2
5239,12195652,3
5280,1200,0
5280,562,1
5280,359,2
5280,355,3
5289,118083,0
5289,6572,1
5289,2189,2
5289,113940,3
5279,358,0
5279,562,1
5279,355,2
5279,1200,3
5219,14050,0
5219,580861,1
5219,11734125,2
5219,1007391,3
5266,3596,0
5266,7,1
5266,2,2
5266,56,3
5314,1984,0
5314,684722,1
5314,601538,2
5314,369445,3
5160,804694,0
5160,791347,1
5160,45302,2
5160,3657,3
5341,22667,0
5341,128065,1
5341,110813,2
5341,87384,3
5302,42034,0
5302,43647,1
5302,24387,2
5302,15152,3
5390,6423,0
5390,693,1
5390,443,2
5390,6374,3
4956,1338,0
4956,1420,1
4956,770,2
4956,13988,3
5350,241618,0
5350,7931,1
5350,37235,2
5350,1725,3
5334,247,0
5334,13988,1
5334,953,2
5334,954,3
5325,647,0
5325,291,1
5325,2,2
5325,56,3
5226,513195,0
5226,307603,1
5226,193285,2
5226,157355,3
5243,612253,0
5243,186440,1
5243,219,2
5243,1280,3
5462,10416,0
5462,303,1
5462,749,2
5462,104,3
5459,1584,0
5459,1415,1
5459,2898,2
5459,1395,3
5425,84,0
5425,7958,1
5425,1805,2
5425,7127,3
5218,711117,0
5218,397709,1
5218,25666,2
5218,607011,3
5364,11929078,0
5364,1046,1
5364,764453,2
5364,879041,3
5533,936,0
5533,2509,1
5533,2500,2
5533,2949,3
5344,522659,0
5344,682601,1
5344,438113,2
5344,22398,3
5346,867917,0
5346,149769,1
5346,968925,2
5346,247555,3
5384,3549,0
5384,7043,1
5384,1090,2
5384,7051,3
5530,1825,0
5530,2313,1
5530,6231,2
5530,1911,3
5471,156,0
5471,147,1
5471,150,2
5471,586,3
5561,346,0
5561,878890,1
5561,260512,2
5561,29610,3
5572,2722,0
5572,17724,1
5572,766530,2
5572,118132,3
5554,1141,0
5554,1185,1
5554,14,2
5554,3014,3
5519,427081,0
5519,347046,1
5519,45305,2
5519,374025,3
5562,1077,0
5562,722469,1
5562,1214542,2
5562,1270956,3
5600,1043,0
5600,18562,1
5600,567,2
5600,48,3
5518,2094,0
5518,108,1
5518,357,2
5518,355,3
5534,744181,0
5534,54509,1
5534,122089,2
5534,60073,3
5548,2898,0
5548,5893,1
5548,507,2
5548,7217,3
5624,41136,0
5624,31548,1
5624,143831,2
5624,24010,3
5614,357,0
5614,343057,1
5614,2940,2
5614,435848,3
5727,49738,0
5727,878890,1
5727,6682,2
5727,784,3
5607,12067372,0
5607,25695,1
5607,2251,2
5607,12059879,3
5599,84581,0
5599,271930,1
5599,102015,2
5599,2703,3
5780,447100,0
5780,307603,1
5780,165064,2
5780,438962,3
5734,731,0
5734,1215,1
5734,1746,2
5734,4,3
5749,331,0
5749,14651,1
5749,474,2
5749,4909,3
5789,1291,0
5789,21233,1
5789,518046,2
5789,646376,3
5824,996,0
5824,752,1
5824,18562,2
5824,106,3
5831,1168,0
5831,16048,1
5831,26347,2
5831,4944,3
5806,440832,0
5806,787076,1
5806,5334,2
5806,178852,3
5478,200370,0
5478,19733,1
5478,1000745,2
5478,1046,3
5645,1229036,0
5645,412336,1
5645,122226342,2
5645,122277603,3
5829,3074,0
5829,2,1
5829,183,2
5829,2820,3
5781,20332,0
5781,6861,1
5781,5782,2
5781,790,3
5802,11647619,0
5802,29610,1
5802,594006,2
5802,867454,3
5853,49,0
5853,48,1
5853,1,2
5853,4620,3
5822,509,0
5822,314,1
5822,998,2
5822,2904,3
5932,5641,0
5932,5034,1
5932,574,2
5932,7056,3
5895,13452,0
5895,40,1
5895,1568,2
5895,1227,3
5948,583,0
5948,911,1
5948,374,2
5948,910,3
5898,266986,0
5898,38478,1
5898,21991,2
5898,55824,3
5980,141,0
5980,4882,1
5980,58,2
5980,4523,3
5885,954,0
5885,953,1
5885,13988,2
5885,998,3
5992,108,0
5992,359,1
5992,1200,2
5992,357,3
5996,1161,0
5996,905,1
5996,12223830,2
5996,298941,3
6000,376745,0
6000,1693,1
6000,180,2
6000,6643,3
6005,8582,0
6005,6906,1
6005,8809,2
6005,943,3
6008,1,0
6008,358,1
6008,1200,2
6008,562,3
6009,421564,0
6009,762922,1
6009,535231,2
6009,673000,3
5873,821936,0
5873,11976303,1
5873,1206,2
5873,853010,3
6013,53780,0
6013,111819,1
6013,53782,2
6013,131551,3
6010,990975,0
6010,207043,1
6010,6795,2
6010,48000,3
5925,229147,0
5925,670052,1
5925,648334,2
5925,347181,3
6055,358,0
6055,562,1
6055,355,2
6055,1200,3
6064,640,0
6064,968,1
6064,1228,2
6064,48187,3
5613,3410,0
5613,14421,1
5613,2035,2
5613,6291,3
6084,990975,0
6084,2536,1
6084,301527,2
6084,941506,3
6083,544,0
6083,1075105,1
6083,171357,2
6083,437815,3
6011,12206775,0
6011,12154088,1
6011,12027965,2
6011,881231,3
6075,49,0
6075,48,1
6075,1711,2
6075,1715,3
6078,12140399,0
6078,51827,1
6078,362827,2
6078,11921610,3
6089,417977,0
6089,1585,1
6089,1873,2
6089,2303,3
6098,93498,0
6098,88430,1
6098,42037,2
6098,32229,3
6090,47,0
6090,22470,1
6090,41562,2
6090,106468,3
6120,141,0
6120,20332,1
6120,16936,2
6120,355,3
5990,78106,0
5990,890386,1
5990,1281120,2
5990,11892423,3
6177,31,0
6177,347,1
6177,1161,2
6177,48,3
6151,37438,0
6151,975,1
6151,19733,2
6151,45738,3
6096,1055290,0
6096,378830,1
6096,12167275,2
6096,928500,3
6099,229666,0
6099,400968,1
6099,359958,2
6099,613339,3
6133,435848,0
6133,433391,1
6133,720720,2
6133,861536,3
6204,24350,0
6204,14102,1
6204,74009,2
6204,163308,3
6183,137,0
6183,358,1
6183,562,2
6183,355,3
6223,96766,0
6223,92904,1
6223,25963,2
6223,13,3
6140,443744,0
6140,359,1
6140,358,2
6140,449028,3
6244,3801,0
6244,914,1
6244,21233,2
6244,6136,3
6148,6372,0
6148,7438,1
6148,895,2
6148,139977,3
6224,682976,0
6224,1200,1
6224,34449,2
6224,358,3
6144,223094,0
6144,247555,1
6144,130560,2
6144,237333,3
6233,1001,0
6233,348,1
6233,248,2
6233,7,3
6239,513,0
6239,706,1
6239,5,2
6239,5092,3
6231,327394,0
6231,4555,1
6231,980,2
6231,8569,3
6273,720,0
6273,721,1
6273,722,2
6273,723,3
6268,7685,0
6268,1250,1
6268,2121,2
6268,1793,3
6255,49,0
6255,631,1
6255,939,2
6255,935,3
6228,30459,0
6228,1168,1
6228,80,2
6228,108,3
6002,1268557,0
6002,21995,1
6002,65044,2
6002,12130759,3
6303,217,0
6303,6206,1
6303,1825,2
6303,749,3
6294,445009,0
6294,309873,1
6294,3074,2
6294,653219,3
6291,1795,0
6291,194616,1
6291,521438,2
6291,521435,3
6117,82,0
6117,2383,1
6117,1328,2
6117,2019,3
6269,11978842,0
6269,747864,1
6269,5442,2
6269,611971,3
6274,527353,0
6274,385078,1
6274,30072,2
6274,63241,3
5865,673000,0
5865,373534,1
5865,63898,2
5865,43312,3
6336,620,0
6336,624,1
6336,623,2
6336,625,3
6284,663217,0
6284,809675,1
6284,371326,2
6284,679572,3
6338,719353,0
6338,6689,1
6338,8295,2
6338,2178,3
6109,803346,0
6109,12120421,1
6109,770753,2
6109,122240363,3
6360,526,0
6360,56,1
6360,2,2
6360,101,3
6353,157355,0
6353,150936,1
6353,722,2
6353,572,3
6344,49,0
6344,48,1
6344,567,2
6344,529,3
6309,445339,0
6309,665,1
6309,252547,2
6309,347219,3
6272,308,0
6272,22610,1
6272,996,2
6272,1919,3
6311,393217,0
6311,50836,1
6311,649647,2
6311,3301,3
6371,674,0
6371,315,1
6371,220,2
6371,754515,3
6381,4548,0
6381,118913,1
6381,1,2
6381,180,3
6374,427772,0
6374,88869,1
6374,8157,2
6374,10976,3
6378,13988,0
6378,953,1
6378,954,2
6378,2259,3
6385,6645,0
6385,693,1
6385,8027,2
6385,303,3
6394,2715,0
6394,16249,1
6394,3611,2
6394,85543,3
6391,33864,0
6391,23969,1
6391,32121,2
6391,16033,3
6278,51498,0
6278,710256,1
6278,11714918,2
6278,908,3
6315,1138,0
6315,454388,1
6315,1631,2
6315,319531,3
6406,1508,0
6406,1127,1
6406,64594,2
6406,64388,3
6401,167907,0
6401,167810,1
6401,6107,2
6401,186671,3
6342,11659347,0
6342,344198,1
6342,379429,2
6342,26567,3
6400,214,0
6400,45703,1
